group_column,group_value,n_obs,auroc,log_loss,brier_score,expected_calibration_error,predicted_positive_rate,balanced_accuracy,f1,model_name,feature_set,task,target,dataset_split,evaluation_slice,rmse,mae
starting_hash,R,8616,0.606917288930212,0.3778284086968998,0.11148280399138809,0.1750580500076995,0.01915041782729805,0.5056159795940665,0.04744958481613286,logistic_regression,context_plus_motion,classification,explosive,test,all,,
box_bucket,light_box,5752,0.5753911337451996,0.3846000726663807,0.11319649307884178,0.17926619093403734,0.018776077885952713,0.5102204040741359,0.060714285714285714,logistic_regression,context_plus_motion,classification,explosive,test,all,,
box_bucket,loaded_box,509,0.7072446072446072,0.367733350602765,0.1198567859947061,0.14193051973782625,0.05893909626719057,0.5291819291819292,0.14285714285714285,logistic_regression,context_plus_motion,classification,explosive,test,all,,
box_bucket,standard_box,13855,0.6140922104711247,0.3816147825193638,0.11311039816068187,0.17324911585384267,0.021508480692890655,0.5112217232030134,0.06675938803894298,logistic_regression,context_plus_motion,classification,explosive,test,all,,
down_bucket,early_down,96,0.7826704545454546,0.8807103536728044,0.33008890773956107,0.48207965538102543,0.6770833333333334,0.6079545454545454,0.1917808219178082,logistic_regression,context_plus_motion,classification,explosive,test,tracking_only,,
distance_bucket,long,92,0.7194163860830527,0.9069312201991507,0.3396659413886108,0.47337877815849466,0.7282608695652174,0.6026936026936027,0.2564102564102564,logistic_regression,context_plus_motion,classification,explosive,test,tracking_only,,
field_zone,backed_up,84,0.7736549165120593,1.0248083734115665,0.3918732037411129,0.5622115335770017,0.8095238095238095,0.6038961038961039,0.18666666666666668,logistic_regression,context_plus_motion,classification,explosive,test,tracking_only,,
pressure_bucket,standard_rush,143,0.7170542635658914,0.8979237339777286,0.3388591441960924,0.47765067364025804,0.7062937062937062,0.6232004429678848,0.22608695652173913,logistic_regression,context_plus_motion,classification,explosive,test,tracking_only,,
score_state,one_score,67,0.7182539682539683,1.0302495264745448,0.39361123737789605,0.543875511027291,0.8059701492537313,0.6031746031746031,0.13793103448275862,logistic_regression,context_plus_motion,classification,explosive,test,tracking_only,,
score_state,trailing_big,55,0.7083333333333334,0.7846987234527202,0.2898921765284486,0.41832834861868495,0.5818181818181818,0.6577380952380952,0.3076923076923077,logistic_regression,context_plus_motion,classification,explosive,test,tracking_only,,
qb_location,S,115,0.6942857142857143,0.8426261106207044,0.3162730719128179,0.4599075716428539,0.6521739130434783,0.6357142857142857,0.21176470588235294,logistic_regression,context_plus_motion,classification,explosive,test,tracking_only,,
starting_hash,L,66,0.8014527845036319,0.8130142561434314,0.3046224361712742,0.4407105557720514,0.696969696969697,0.6694915254237288,0.2641509433962264,logistic_regression,context_plus_motion,classification,explosive,test,tracking_only,,
starting_hash,R,60,0.5267857142857143,1.0488388101860346,0.39852456674015113,0.5483014080693344,0.7,0.5267857142857143,0.13043478260869565,logistic_regression,context_plus_motion,classification,explosive,test,tracking_only,,
box_bucket,standard_box,103,0.6688172043010753,0.9143679827405746,0.34562052249192704,0.47799969993117714,0.7281553398058253,0.5951612903225807,0.21176470588235294,logistic_regression,context_plus_motion,classification,explosive,test,tracking_only,,
down_bucket,early_down,14162,0.5693472177849697,0.30797635177867394,0.07780412234765566,0.0516383182316715,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
down_bucket,late_down,5954,0.592523236194126,0.30186219672164716,0.07606110437308869,0.05175448646643084,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
distance_bucket,long,13759,0.5570355584524584,0.3260391438776009,0.08246566526171788,0.05580621768711799,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
distance_bucket,medium,4319,0.6055545861962184,0.27620441241370397,0.06956895773907068,0.045981722863667134,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
distance_bucket,short,2038,0.6367179717075114,0.23550008603708014,0.05869302223446852,0.03751387228196339,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
field_zone,backed_up,11014,0.5198254951503245,0.3567509898594183,0.0901734204152595,0.0620683446737388,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
field_zone,red_zone,2754,0.9705531435389256,0.017465035168431255,0.003803290740261928,0.0006474843520696518,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
field_zone,scoring_range,6348,0.49077662605876815,0.34365067800957405,0.08681245762011972,0.056694403669323296,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
pressure_bucket,standard_rush,20115,0.5762315125664252,0.3061803847921926,0.07729201654004919,0.05164601581478974,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
score_state,leading_big,2264,0.5832401111967043,0.3553644076759192,0.09097172055265305,0.066780949689063,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
score_state,one_score,12762,0.5672207877294769,0.30817025402508785,0.07784216487210735,0.05216405100694186,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
score_state,trailing_big,5090,0.5939968315294415,0.27926027747029786,0.06981298874181316,0.04456206108282678,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
qb_location,0,225,0.6196102819237148,0.383259131154302,0.10004714226287385,0.07472505391029122,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
qb_location,P,666,0.5870778383216194,0.34933700028729364,0.08934062040498196,0.06496121811117471,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
qb_location,S,16342,0.5676122707176321,0.2847982711821153,0.07120069479111055,0.04542321331844726,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
qb_location,U,2883,0.5820472646559604,0.41130194894591865,0.10723433286495875,0.08231241982107883,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
starting_hash,0,227,0.6136633663366337,0.39523658075015516,0.10330073297778317,0.07826068592934671,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
starting_hash,L,9159,0.5808963181584753,0.3096794104473498,0.07838417774093243,0.05286767600366694,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
starting_hash,M,2114,0.5881737310308739,0.3197702629523172,0.08119776077544773,0.05671290892304305,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
starting_hash,R,8616,0.5661719402062148,0.29674812594841077,0.07447861879415228,0.04882562719623138,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
box_bucket,light_box,5752,0.5741148355318084,0.29545333758119197,0.07432539338602384,0.04805847699030068,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
box_bucket,loaded_box,509,0.7213064713064714,0.3681427920785125,0.09788222485615097,0.07952102084008472,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
box_bucket,standard_box,13855,0.5704365958151376,0.30833751961279604,0.07776168032599635,0.05230069091205369,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,all,,
down_bucket,early_down,96,0.8494318181818182,0.2334144545479743,0.06628426881438595,0.04626634463555939,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,tracking_only,,
distance_bucket,long,92,0.7519640852974186,0.3207798050603745,0.09532429309761051,0.038756637066794254,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,tracking_only,,
field_zone,backed_up,84,0.7161410018552875,0.2686116181237844,0.07199750509159879,0.06493560446747795,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,tracking_only,,
pressure_bucket,standard_rush,143,0.7320044296788483,0.28513682406842805,0.0812389708067329,0.02535026616002922,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,tracking_only,,
score_state,one_score,67,0.7896825396825397,0.21155249886726915,0.05499498197596483,0.06600710293077348,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,tracking_only,,
score_state,trailing_big,55,0.6845238095238095,0.3592093597893514,0.10519179854909334,0.03625733692790299,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,tracking_only,,
qb_location,S,115,0.700952380952381,0.2728495451636621,0.07583569641664707,0.0102284113187242,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,tracking_only,,
starting_hash,L,66,0.7142857142857142,0.30701116589363037,0.0862762821785437,0.061114458905214164,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,tracking_only,,
starting_hash,R,60,0.8258928571428572,0.21953675069300962,0.05865647035477053,0.0427938230854483,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,tracking_only,,
box_bucket,standard_box,103,0.7354838709677419,0.28462652076929945,0.081538790140033,0.024819866712101422,0.0,0.5,0.0,gradient_boosting,context_plus_motion,classification,explosive,test,tracking_only,,
down_bucket,early_down,14162,0.6049509517370896,0.37612714158637306,0.11028236880181742,0.1669663780278789,0.01906510379889846,0.5110899551702867,0.06402226861517049,logistic_regression,full,classification,explosive,test,all,,
down_bucket,late_down,5954,0.5887310893127806,0.37495339306198394,0.11093009522163384,0.16817680998700002,0.018810883439704402,0.5045288414791088,0.043993231810490696,logistic_regression,full,classification,explosive,test,all,,
distance_bucket,long,13759,0.5835545652258315,0.3880471992569363,0.1137599196300849,0.1667431909910993,0.01809724543934879,0.5105958426911056,0.06202618883528601,logistic_regression,full,classification,explosive,test,all,,
distance_bucket,medium,4319,0.6321839351482884,0.3614376685927848,0.10718191155270407,0.17257191425318258,0.0236165779115536,0.5059234405235169,0.05238095238095238,logistic_regression,full,classification,explosive,test,all,,
distance_bucket,short,2038,0.6566007504815037,0.32335347213387783,0.09526755826029401,0.16029104698874602,0.01521099116781158,0.5045825861725444,0.03821656050955414,logistic_regression,full,classification,explosive,test,all,,
field_zone,backed_up,11014,0.5444784140902691,0.4270759626658683,0.12641572292068629,0.1871837338633435,0.019520610132558562,0.5060396158459946,0.05055292259083728,logistic_regression,full,classification,explosive,test,all,,
field_zone,red_zone,2754,0.6416001060550823,0.04003424324486284,0.005032745386360072,0.02180666390850003,0.0,0.5,0.0,logistic_regression,full,classification,explosive,test,all,,
field_zone,scoring_range,6348,0.51997192066012,0.43243795254238204,0.12855919043454186,0.19610969340877407,0.026307498424700693,0.5109720941507515,0.07190412782956059,logistic_regression,full,classification,explosive,test,all,,
pressure_bucket,standard_rush,20115,0.6009132770968818,0.3757737674370412,0.11047198122019777,0.16731353152047315,0.018990802883420334,0.5091778532442166,0.05818540433925049,logistic_regression,full,classification,explosive,test,all,,
score_state,leading_big,2264,0.6032957095488496,0.3956537246293371,0.11895791318272368,0.15756838464455833,0.018992932862190812,0.5046521753692601,0.04580152671755725,logistic_regression,full,classification,explosive,test,all,,
score_state,one_score,12762,0.5987360034045427,0.37946499645983034,0.11193244734733337,0.1699429488890013,0.019119260304027583,0.5077275741877751,0.05405405405405406,logistic_regression,full,classification,explosive,test,all,,
score_state,trailing_big,5090,0.599448564258569,0.3576999536455978,0.10304402464215934,0.1651678438946003,0.018664047151277015,0.5157690085666056,0.07643312101910828,logistic_regression,full,classification,explosive,test,all,,
qb_location,0,225,0.609452736318408,0.6188445710021049,0.2179353583752032,0.33140586152022533,0.31555555555555553,0.6032338308457712,0.25263157894736843,logistic_regression,full,classification,explosive,test,all,,
qb_location,P,666,0.5948564058016794,0.4001245931798812,0.1203941939317721,0.16685368403716763,0.018018018018018018,0.49881544657664056,0.02666666666666667,logistic_regression,full,classification,explosive,test,all,,
qb_location,S,16342,0.5859196763282108,0.3600004075535331,0.10352999872225062,0.16359575320091532,0.010953371680332885,0.505515838184995,0.036931818181818184,logistic_regression,full,classification,explosive,test,all,,
qb_location,U,2883,0.6098766750940664,0.44062969603335245,0.1391576364928705,0.17576479399002987,0.04162330905306972,0.5107182281095325,0.08888888888888889,logistic_regression,full,classification,explosive,test,all,,
starting_hash,0,227,0.622970297029703,0.6138120350170959,0.21558033240062993,0.32612006957155043,0.31277533039647576,0.6164356435643564,0.2708333333333333,logistic_regression,full,classification,explosive,test,all,,
starting_hash,L,9159,0.6085159190959365,0.3707028243521633,0.10811134779424121,0.1610043298861712,0.01419368926738727,0.510174267135126,0.05611672278338945,logistic_regression,full,classification,explosive,test,all,,
starting_hash,M,2114,0.566039291970969,0.39523219865100995,0.11940953238703826,0.17606602608568755,0.02270577105014191,0.5086200031852206,0.06086956521739131,logistic_regression,full,classification,explosive,test,all,,
starting_hash,R,8616,0.6006849915755661,0.3701325108285384,0.10802418437237105,0.16775293917174658,0.015436397400185702,0.502828892946887,0.0345252774352651,logistic_regression,full,classification,explosive,test,all,,
box_bucket,light_box,5752,0.575907914509935,0.3788020033095926,0.11080856443352918,0.17313682133525665,0.022774687065368567,0.5116521956921022,0.0686106346483705,logistic_regression,full,classification,explosive,test,all,,
box_bucket,loaded_box,509,0.7014652014652014,0.3558212112475058,0.11409240809531598,0.12769366154992673,0.03929273084479371,0.5298127798127799,0.13513513513513514,logistic_regression,full,classification,explosive,test,all,,
box_bucket,standard_box,13855,0.6041319480376126,0.3752582433688567,0.11020229488118155,0.16643756759426023,0.01667268134247564,0.5071655249015184,0.049598832968636035,logistic_regression,full,classification,explosive,test,all,,
down_bucket,early_down,96,0.8068181818181819,0.7652049794258611,0.2837013751272445,0.43650764069840076,0.625,0.7045454545454546,0.23529411764705882,logistic_regression,full,classification,explosive,test,tracking_only,,
distance_bucket,long,92,0.7317620650953984,0.8207342368853748,0.3041946103388529,0.4348563968036024,0.6739130434782609,0.6335578002244668,0.273972602739726,logistic_regression,full,classification,explosive,test,tracking_only,,
field_zone,backed_up,84,0.7792207792207793,0.9268578779267859,0.3487826880287195,0.5187309119055792,0.7142857142857143,0.6558441558441559,0.208955223880597,logistic_regression,full,classification,explosive,test,tracking_only,,
pressure_bucket,standard_rush,143,0.7464008859357697,0.7994708789197077,0.29744455315036805,0.43621801291345724,0.6363636363636364,0.6619601328903655,0.24761904761904763,logistic_regression,full,classification,explosive,test,tracking_only,,
score_state,one_score,67,0.7420634920634921,0.9194972879918667,0.3492235956612293,0.5035990554954499,0.7164179104477612,0.6507936507936508,0.15384615384615385,logistic_regression,full,classification,explosive,test,tracking_only,,
score_state,trailing_big,55,0.7976190476190476,0.6757814831762211,0.24313096207012314,0.37424013014173163,0.5636363636363636,0.6681547619047619,0.3157894736842105,logistic_regression,full,classification,explosive,test,tracking_only,,
qb_location,S,115,0.7495238095238095,0.7629365801656335,0.2812279445790329,0.425521944721932,0.6,0.6642857142857143,0.22784810126582278,logistic_regression,full,classification,explosive,test,tracking_only,,
starting_hash,L,66,0.7215496368038741,0.7570814503921086,0.27983509136983825,0.4015644064773116,0.6212121212121212,0.6319612590799031,0.25,logistic_regression,full,classification,explosive,test,tracking_only,,
starting_hash,R,60,0.7321428571428571,0.8734634014179796,0.3265379883606277,0.4927874282560896,0.6333333333333333,0.6964285714285714,0.19047619047619047,logistic_regression,full,classification,explosive,test,tracking_only,,
box_bucket,standard_box,103,0.7397849462365591,0.8217829397904909,0.3082123828312826,0.4447712604656981,0.6601941747572816,0.6881720430107527,0.2564102564102564,logistic_regression,full,classification,explosive,test,tracking_only,,
down_bucket,early_down,14162,0.5716673705825159,0.3053874719451049,0.07769876978671664,0.05096080081083904,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
down_bucket,late_down,5954,0.5921301036215098,0.29878263800237376,0.07590955187280299,0.05116732553764743,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
distance_bucket,long,13759,0.560110289757574,0.3232818710829859,0.08236497928415919,0.05527235092077597,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
distance_bucket,medium,4319,0.6057774078492956,0.2732606442707039,0.06939480888564291,0.04455986462954364,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
distance_bucket,short,2038,0.6305103108188883,0.23336664254991987,0.05856698725334249,0.0368321796413922,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
field_zone,backed_up,11014,0.5216598751250225,0.35323303116012045,0.09001107632286467,0.06081855740194509,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
field_zone,red_zone,2754,0.9658966625791271,0.017253219526136686,0.0038118889535557073,0.00015971525704959737,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
field_zone,scoring_range,6348,0.4905869449488084,0.3411822987681415,0.086713218773161,0.0562993023724844,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
pressure_bucket,standard_rush,20115,0.5777061190907598,0.3034459709219772,0.07717297361365201,0.05102610299302185,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
score_state,leading_big,2264,0.5767848968974334,0.35292164399929443,0.09097244189175667,0.06644396387154766,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
score_state,one_score,12762,0.5667897763948945,0.30470471294183954,0.07766486873505753,0.05108256828712595,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
score_state,trailing_big,5090,0.5918644892082434,0.2782304628240767,0.06978679495685829,0.04455529236460636,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
qb_location,0,225,0.5796019900497513,0.37857474894172505,0.09972913619741933,0.07097848611318754,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
qb_location,P,666,0.5792071389086314,0.3456162953478187,0.08906784568207696,0.0632617416004421,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
qb_location,S,16342,0.5705163224673018,0.2821087506262244,0.07106399498916573,0.04474400619456471,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
qb_location,U,2883,0.5755231516101081,0.4086951891798176,0.10726652882015986,0.08254969560313083,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
starting_hash,0,227,0.5737623762376237,0.3898097202806689,0.10293354998121956,0.07442502999096505,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
starting_hash,L,9159,0.5798385605232959,0.3074090473957799,0.07834313472456075,0.05215172617489558,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
starting_hash,M,2114,0.5903649921507064,0.31665455659915087,0.08105005156377304,0.056331142868044144,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
starting_hash,R,8616,0.5699070079249879,0.2936856081825027,0.07429026854414403,0.0479749668874294,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
box_bucket,light_box,5752,0.5760963850392385,0.29332813262460455,0.07421428208428503,0.04766183440225489,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
box_bucket,loaded_box,509,0.7166259666259667,0.3664776903787229,0.09794215802844579,0.08016855893300905,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
box_bucket,standard_box,13855,0.5721374464474202,0.3053113418327834,0.07763279253589776,0.05165367681577608,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,all,,
down_bucket,early_down,96,0.7727272727272727,0.2509662508167841,0.07228449468045878,0.03094645537343234,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,tracking_only,,
distance_bucket,long,92,0.6857463524130192,0.3482333146369431,0.10359275864815294,0.04977738790045159,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,tracking_only,,
field_zone,backed_up,84,0.6883116883116883,0.27602696365006957,0.0770454016071513,0.02526495464470176,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,tracking_only,,
pressure_bucket,standard_rush,143,0.7137320044296789,0.29607060639711846,0.08550551655092956,0.03079306765999655,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,tracking_only,,
score_state,one_score,67,0.6785714285714286,0.22122900242162846,0.0587403484735618,0.03791687699165625,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,tracking_only,,
score_state,trailing_big,55,0.7113095238095238,0.36010417948444945,0.10524981236713031,0.04105066824448042,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,tracking_only,,
qb_location,S,115,0.7133333333333334,0.2725051444798674,0.07650232070791187,0.012568080041352335,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,tracking_only,,
starting_hash,L,66,0.585956416464891,0.3450611203797421,0.09770693769930829,0.040236064380859776,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,tracking_only,,
starting_hash,R,60,0.8973214285714285,0.19989996661850506,0.0550098736641077,0.03552284358038737,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,tracking_only,,
box_bucket,standard_box,103,0.6870967741935483,0.2958832465691253,0.08663171843635807,0.04370337274623998,0.0,0.5,0.0,gradient_boosting,full,classification,explosive,test,tracking_only,,
down_bucket,early_down,14162,0.5482358997474466,0.909995283465836,0.3466317809663785,0.3319369466411497,0.006566869086287248,0.5010552154503621,0.014615208951815483,logistic_regression,context_only,classification,completion,test,all,,
down_bucket,late_down,5954,0.5384931327547064,0.8847482703018675,0.3266170398598004,0.2786906452615585,0.007222035606315082,0.5035586457783254,0.021283671433322247,logistic_regression,context_only,classification,completion,test,all,,
distance_bucket,long,13759,0.5599451668154771,0.9007477613223044,0.3415175685805718,0.32002441441823437,0.006468493349807399,0.5021322154704566,0.016224724542922873,logistic_regression,context_only,classification,completion,test,all,,
distance_bucket,medium,4319,0.5739939542506935,0.9059372763261062,0.3384251053761581,0.3063804771168457,0.00717758740449178,0.501516940918189,0.01692047377326565,logistic_regression,context_only,classification,completion,test,all,,
distance_bucket,short,2038,0.5667525552335546,0.907268332352529,0.34007795934808094,0.3108072854080218,0.007850834151128557,0.5001587283038859,0.01576182136602452,logistic_regression,context_only,classification,completion,test,all,,
field_zone,backed_up,11014,0.5679405372269282,0.9047689280058311,0.3429112016670104,0.32313027289000323,0.007445069911022335,0.5012032600880298,0.01664145234493192,logistic_regression,context_only,classification,completion,test,all,,
field_zone,red_zone,2754,0.5916176005064895,0.8892837244240107,0.3289830827842248,0.2919142355048093,0.004720406681190995,0.5031766381766382,0.015525758645024701,logistic_regression,context_only,classification,completion,test,all,,
field_zone,scoring_range,6348,0.5449463188877337,0.9043686288123096,0.341971290520305,0.31626711164538296,0.00645872715816005,0.5019826549955835,0.016051364365971106,logistic_regression,context_only,classification,completion,test,all,,
pressure_bucket,standard_rush,20115,0.5696854335428506,0.9025590075567458,0.3407234752625812,0.31590619718703494,0.006761123539647029,0.5017707890018791,0.016319592010199745,logistic_regression,context_only,classification,completion,test,all,,
score_state,leading_big,2264,0.5617526194521676,0.8627782915815019,0.3260206670330067,0.2938086533454491,0.0088339222614841,0.5020659561322212,0.020771513353115726,logistic_regression,context_only,classification,completion,test,all,,
score_state,one_score,12762,0.574248894296185,0.9070033386693218,0.3431405288990013,0.32255541115864245,0.004936530324400564,0.5013120925013894,0.011949017525225704,logistic_regression,context_only,classification,completion,test,all,,
score_state,trailing_big,5090,0.5611743618421382,0.9089661582676,0.3411408482120473,0.3104384847619719,0.010412573673870334,0.5029895275054671,0.025649913344887348,logistic_regression,context_only,classification,completion,test,all,,
qb_location,0,225,0.48414514547237664,0.9288822027861114,0.3525189673172896,0.3270415000045225,0.0,0.5,0.0,logistic_regression,context_only,classification,completion,test,all,,
qb_location,P,666,0.5243227105062938,0.9133158252380059,0.34824526745124823,0.33526039997116397,0.010510510510510511,0.5019791395799024,0.02358490566037736,logistic_regression,context_only,classification,completion,test,all,,
qb_location,S,16342,0.5753686647541396,0.896882455370406,0.33800606004656886,0.31131955139582573,0.006669930241096561,0.5016958371342631,0.016050686378035903,logistic_regression,context_only,classification,completion,test,all,,
qb_location,U,2883,0.5471798228302198,0.9299425892896038,0.3533589969896474,0.3381723166801014,0.00693721817551162,0.5022196185803435,0.01726121979286536,logistic_regression,context_only,classification,completion,test,all,,
starting_hash,0,227,0.48971291866028704,0.9159770857131759,0.3469768101008781,0.3168107657984401,0.0,0.5,0.0,logistic_regression,context_only,classification,completion,test,all,,
starting_hash,L,9159,0.569657622039681,0.902973547126061,0.340904952009415,0.3164346162597344,0.00676929795829239,0.5013695001060571,0.01566287525638635,logistic_regression,context_only,classification,completion,test,all,,
starting_hash,M,2114,0.5697086341535287,0.9122563876527282,0.344697608856594,0.3249068068099839,0.00804162724692526,0.5029946957418594,0.020783373301358914,logistic_regression,context_only,classification,completion,test,all,,
starting_hash,R,8616,0.571740134711823,0.8993004742035909,0.3393540158891751,0.31375098689774317,0.006615598885793872,0.5019420171298585,0.01633791591950588,logistic_regression,context_only,classification,completion,test,all,,
box_bucket,light_box,5752,0.5742559523809525,0.891991051203383,0.33488223245419385,0.3030166734485735,0.006084840055632823,0.5002031445802005,0.012395413696932134,logistic_regression,context_only,classification,completion,test,all,,
box_bucket,loaded_box,509,0.5717265725288831,0.9523064058411405,0.3606464820141909,0.3521431682539954,0.005893909626719057,0.5049342105263158,0.019543973941368076,logistic_regression,context_only,classification,completion,test,all,,
box_bucket,standard_box,13855,0.5663275947199549,0.9050658909220852,0.34239375510280456,0.3204034965945149,0.007073258751353302,0.5023033379915597,0.017737820434941078,logistic_regression,context_only,classification,completion,test,all,,
down_bucket,early_down,96,0.5751861042183624,0.6298718153094097,0.2173345174446258,0.065421413853993,0.96875,0.5245657568238213,0.810126582278481,logistic_regression,context_only,classification,completion,test,tracking_only,,
distance_bucket,long,92,0.571518588531821,0.5748447012807368,0.19444673283585936,0.06403513836897827,0.967391304347826,0.5072463768115942,0.8481012658227848,logistic_regression,context_only,classification,completion,test,tracking_only,,
field_zone,backed_up,84,0.5263157894736842,0.658357006709745,0.23008029259763532,0.13342144789423815,0.9761904761904762,0.4824561403508772,0.7913669064748201,logistic_regression,context_only,classification,completion,test,tracking_only,,
pressure_bucket,standard_rush,143,0.5771349862258953,0.6191553568130009,0.21313995390122453,0.04639978629744598,0.951048951048951,0.5303030303030303,0.8170212765957446,logistic_regression,context_only,classification,completion,test,tracking_only,,
score_state,one_score,67,0.5287234042553192,0.6358504550338608,0.21961713601290214,0.11008784968338119,0.9402985074626866,0.5287234042553192,0.8181818181818182,logistic_regression,context_only,classification,completion,test,tracking_only,,
score_state,trailing_big,55,0.5402476780185759,0.6317528651119257,0.2190594662166551,0.08140293682716951,0.9636363636363636,0.5162538699690402,0.8131868131868132,logistic_regression,context_only,classification,completion,test,tracking_only,,
qb_location,S,115,0.5803880803880804,0.626561456052529,0.2171528263571492,0.07130538498236992,0.9478260869565217,0.5412335412335412,0.8128342245989305,logistic_regression,context_only,classification,completion,test,tracking_only,,
starting_hash,L,66,0.5413223140495868,0.6565497463947727,0.22924504705972187,0.09316959185363002,0.9393939393939394,0.5227272727272727,0.7924528301886793,logistic_regression,context_only,classification,completion,test,tracking_only,,
starting_hash,R,60,0.6428571428571428,0.5842973661323092,0.19744113864953894,0.06828639072369458,0.95,0.5436507936507936,0.8282828282828283,logistic_regression,context_only,classification,completion,test,tracking_only,,
box_bucket,standard_box,103,0.5784600389863548,0.5819920268715357,0.19903607228854003,0.07300216342508427,0.9514563106796117,0.5173001949317739,0.8390804597701149,logistic_regression,context_only,classification,completion,test,tracking_only,,
down_bucket,early_down,14162,0.541374411747015,0.8312083557291019,0.310795797465487,0.26535009391999115,0.040036717977686764,0.5026880842837109,0.07907279029462738,gradient_boosting,context_only,classification,completion,test,all,,
down_bucket,late_down,5954,0.5349291272302186,0.8858466535397554,0.3252838552744548,0.2709899336220173,0.03594222371514948,0.5098984920495219,0.08558842039018251,gradient_boosting,context_only,classification,completion,test,all,,
